  173    86.329   -28.566506215  8241.789766579   133.590707688     0.063917569     0.109748716     0.000018313     0.000032093    901    -0.000000019      7     363.032     122.395 / 141.605
  174    86.829   -28.566506233  8241.789154147   133.590707689     0.063926725     0.109764761     0.000017631     0.000030898    906    -0.000000018      7     364.781     122.414 / 141.605
  175    87.329   -28.566506250  8241.788564533   133.590707690     0.063935540     0.109780208     0.000016974     0.000029747    911    -0.000000016      7     366.676     122.086 / 141.605
  176    87.829   -28.566506265  8241.787996884   133.590707691     0.063944027     0.109795080     0.000016342     0.000028639    916    -0.000000015      7     368.681     122.586 / 141.637
  177    88.329   -28.566506280  8241.787450385   133.590707692     0.063952198     0.109809398     0.000015733     0.000027573    921    -0.000000014      7     370.925     122.078 / 141.848
  178    88.829   -28.566506293  8241.786924246   133.590707692     0.063960065     0.109823183     0.000015147     0.000026546    926    -0.000000013      7     372.768     122.496 / 141.848
  179    89.329   -28.566506305  8241.786417709   133.590707693     0.063967638     0.109836455     0.000014583     0.000025557    931    -0.000000012      7     375.051     122.441 / 141.848
  180    89.829   -28.566506317  8241.785930044   133.590707694     0.063974929     0.109849232     0.000014040     0.000024605    936    -0.000000011      7     377.033     122.508 / 141.848
  181    90.329   -28.566506327  8241.785460548   133.590707695     0.063981949     0.109861534     0.000013517     0.000023689    941    -0.000000010      7     379.259     122.410 / 141.848
  182    90.829   -28.566506336  8241.785008543   133.590707695     0.063988707     0.109873377     0.000013013     0.000022806    946    -0.000000010      7     381.205     122.312 / 141.848
  183    91.329   -28.566506345  8241.784573380   133.590707696     0.063995214     0.109884779     0.000012528     0.000021957    951    -0.000000009      7     383.118     122.594 / 141.848
