  168    83.823   -28.806346672 23178.343216905   168.360408780     0.015624435     0.026157608     0.000040073     0.000067572    831    -0.000000088      7    2190.363     775.762 / 918.945
  169    84.323   -28.806346766 23178.341560345   168.360408780     0.015644471     0.026191393     0.000038866     0.000065538    835    -0.000000083      7    2199.918     777.133 / 918.945
  170    84.823   -28.806346855 23178.339953687   168.360408779     0.015663905     0.026224162     0.000037696     0.000063566    839    -0.000000078      7    2209.721     778.629 / 919.219
  171    85.323   -28.806346938 23178.338395431   168.360408778     0.015682753     0.026255945     0.000036561     0.000061653    843    -0.000000073      7    2220.171     774.848 / 919.219
  172    85.823   -28.806347016 23178.336884119   168.360408778     0.015701033     0.026286771     0.000035461     0.000059797    847    -0.000000069      7    2229.798     777.133 / 919.219
  173    86.323   -28.806347090 23178.335418338   168.360408777     0.015718764     0.026316670     0.000034393     0.000057997    851    -0.000000065      7    2239.810     774.875 / 919.219
  174    86.823   -28.806347159 23178.333996716   168.360408776     0.015735960     0.026345668     0.000033357     0.000056251    855    -0.000000061      7    2249.707     775.789 / 919.219
  175    87.323   -28.806347224 23178.332617926   168.360408776     0.015752639     0.026373793     0.000032353     0.000054558    859    -0.000000057      7    2258.639     777.133 / 919.219
  176    87.823   -28.806347286 23178.331280676   168.360408775     0.015768815     0.026401072     0.000031379     0.000052916    863    -0.000000054      7    2267.688     777.852 / 919.219
  177    88.323   -28.806347344 23178.329983717   168.360408775     0.015784505     0.026427530     0.000030434     0.000051323    867    -0.000000051      7    2276.644     779.480 / 919.219
  178    88.823   -28.806347398 23178.328725835   168.360408774     0.015799721     0.026453191     0.000029517     0.000049777    871    -0.000000048      7    2286.698     775.762 / 919.219
  179    89.323   -28.806347449 23178.327505853   168.360408774     0.015814480     0.026478079     0.000028628     0.000048279    875    -0.000000045      7    2296.417     777.008 / 919.219
  180    89.823   -28.806347497 23178.326322630   168.360408774     0.015828794     0.026502219     0.000027766     0.000046825    879    -0.000000042      7    2306.223     777.008 / 919.219
  181    90.323   -28.806347542 23178.325175059   168.360408773     0.015842677     0.026525631     0.000026930     0.000045415    883    -0.000000040      7    2315.081     774.875 / 919.219
